16069,Marvel Knights (2000) #9,9,34606,57,"Get ready for the fight you thought you'd never see: Cloak vs. Dagger! And as the battle between former partners rages on in our world, the Marvel Knights must escape from Cloak's dimension of darkness.", | Black Widow | Cloak | Dagger | Daredevil | Doctor Strange | Moon Knight | Nightmare | Punisher, | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Stuart Moore | penciler:Eduardo Barreto | penciler:Trent Kaniuga | inker:Nelson DeCastro | inker:Danny K. Miki | writer:Chuck Dixon | colorist:Dave Kemp | colorist:Avalon Studio | letterer:Richard Starkings | letterer:Sadia T,, | onsaleDate:2001-03-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-06-08T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,1

