22039,Secret Invasion: Front Line (2008) #3,3,40296,57,"As the heroes begin to mount a resistance to the Skrull invasion, the man on the street finds survival harder than ever. Witness the biggest event in the history of the Marvel Universe through the eyes of the average man!",, | penciller:Marco Castiello | colorist:Barbara Ciardo | colorist:Juan Doe | other:Chris Eliopoulos | letterer:Cory Petit | writer:Brian Reed, | Secret Invasion, | onsaleDate:2008-09-03T00:00:00-0400 | focDate:2008-08-14T00:00:00-0400 | unlimitedDate:2009-08-25T00:00:00-0400 | digitalPurchaseDate:2011-06-28T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,9

