14511,House of M (2005) #6,6,138116,3,"Both the Avengers and X-Men have come to realize the truth about the House of M, and they cannot let it stand! With the power of S.H.I.E.L.D behind them, their plan is to assault Magneto when he would least expect it: at a gala event held in his honor on his island kingdom of Genosha. The stakes have never been higher, and the heroes will stop at nothing to ensure that the Scarlet Witch returns the world to what it what it once was!",,, | House of M, | onsaleDate:2005-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400 | digitalPurchaseDate:2009-11-19T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2005,9

