18631,Thor (1998) #1,1,29588,75,"To aid his fellow Avengers, Thor must do battle with the Destroy", | Avengers | Captain America | Hawkeye | Iron Man | Scarlet Witch | Thor, | editor:Tom Brevoort | inker:Klaus Janson | writer:Dan Jurgens | letterer:Dave Lanphear | letterer:Richard Starkings | penciler:John Romita JR. | colorist:Gregory Wright,, | onsaleDate:1998-07-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-02-03T16:15:06-0500 | digitalPurchaseDate:2010-10-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2004,3

