4262,Fantastic Four (1998) #538,538,2424,269,"CIVIL WAR TIE-IN! One member of the FF lies hospitalized, a casualty of the CIVIL WAR that's fragmented the superhuman community! And another member of the team is secretly helping the opposition...even though the consequences will tear the first family of the Marvel Universe apart!", | Captain America | Fantastic Four | Invisible Woman | Iron Man | Mr. Fantastic, | penciller:Jim Calafiore | penciller:Mike McKone | penciller (cover):Adi Granov | inker:Andy Lanning | writer:Stan Lee | colorist:Paul Mounts | letterer:Rus Wooton, | Civil War, | onsaleDate:2006-06-28T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-03-11T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,8

