36229,Captain America: Hail Hydra (2010) #1,1,18717,78,"From the dark days of World War II to the Heroic Age, witness the brutal battle between Captain America and the immortal evil known as Hydra! How far back has the gruesome group been killing its way to capture the secrets of eternal life? What can Steve Rogers do to halt its sinister spread â€"" when the horrific hordes of the undead rise to stop him? Find out as award-winning horror novelist Jonathan Maberry (DOOMWAR) teams with five different artists to capture five different time periods â€"" including Sergio Cariello (Lone Ranger), Tom Scioli (Godland), Phil Winslade (Wonder Woman), Kyle Hotz (Conquest: Wraith) and Harvey Talibao (PSYLOCKE) â€"" and guest-starring The Falcon, Black Panther, Nomad, Nick Fury and The Avengers!", | Avengers | Black Panther | Captain America | Falcon | Hydra | Nick Fury | Nomad, | editor:Tom Brennan | penciller:Sergio Cariello | penciller (cover):Adi Granov | writer:Jonathan Maberry,, | onsaleDate:2011-01-05T00:00:00-0500 | focDate:2010-12-12T00:00:00-0500 | unlimitedDate:2011-12-09T00:00:00-0500 | digitalPurchaseDate:2011-02-09T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,1

