32625,Casanova: Gula (2011) #4,4,5808,225,"The second album of CASANOVA comes to an end. If Casanova comes back, surely this would be the issue, right? He's gonna come back, isn't he? It's all gonna work out okay, isn't it? At the end of the issue, everything will be beautiful again and nothing will hurt, right? Right? Hello? God? By MATT FRACTION (FEAR ITSELF, THOR, INVINCIBLE IRON MAN) and FÁBIO MOON (Daytripper, BPRD: 1947), with an all-new bonus story by Fraction and Gabriel Bá that sets up this summer's lonnnnnng awaited CASANOVA v3. ",, | editor:Alejandro Arbona | writer:Matt Fraction | penciller (cover):Fabio Moon,, | onsaleDate:2011-04-13T00:00:00-0400 | focDate:2011-03-29T00:00:00-0400, | printPrice:3.99 ,2011,4

