17555,Avengers (1998) #69,69,58603,22,"The Red Zone spreads, and the body count rises. With some weakened and others imprisoned, can even the Avengers endure?", | Avengers | Black Panther | Captain America | Falcon | Iron Man | Red Skull | Scarlet Witch | Vision, | editor:Tom Brevoort | penciler:Olivier Coipel | penciler:J. G. Jones | letterer:Albert Deschesne | writer:Geoff Johns | inker:Andy Lanning | colorist:Chris Sotomayor,, | onsaleDate:2003-09-02T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2010-03-09T00:00:00-0500 | digitalPurchaseDate:2010-04-13T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,8

