431,Incredible Hulk (1999) #69,69,45754,34,There's something big and weird and downright nasty out there in the desert...and it wants everything Bruce Banner has ... EVERYTHING!!, | Hulk, | penciller:Doug Braithwaite | penciller (cover):Mike Deodato | writer:Bruce Jones,, | onsaleDate:2004-03-24T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:2.99 ,2004,3

