31599,S.H.I.E.L.D. (2010) #1,1,10578,185,"Leonardo Da Vinci was an agent of S.H.I.E.L.D. So was Issac Newton. So were Imhotep and Zhang Heng and Galileo and many other geniuses throughout time. They were the first heroes to defeat Galactus and the Brood and turn Celestials back. They saved the world long before Captain America or Iron Man were ever born, but what does this mean to our heroes of today? What does this mean to Nick Fury? Do not miss this Marvel Comics masterpiece that fans will be talking about for decades to come. All the insanity is courtesy of JONATHAN HICKMAN (FANTASTIC FOUR, SECRET WARRIORS, Nightly News) and DUSTIN WEAVER (X-MEN). Rated T  ...$3.99", | S.H.I.E.L.D., | penciller:Gerald Parel,, | onsaleDate:2010-04-07T00:00:00-0400 | focDate:2010-03-11T00:00:00-0500 | unlimitedDate:2011-01-18T00:00:00-0500 | digitalPurchaseDate:2012-04-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,9

