32988,X-Men: Hellbound (2010) #2,2,33691,58,"It's the X-Men vs. DEATH-literally! With Bastion and his forces cutting through their teammates back on Earth, Cannonball and his team of X-Men know that they need to complete their mission and get back to the front fast. But that's easier said than done; a trip to Hell never quite goes as planned. With Magik still nowhere in sight, the X-Men's mission to retrieve her only becomes more complicated when one of their own is corrupted by Limbo's influence.  Rated T  ...$3.99", | X-Men, | penciler:Marko Djurdjevic | penciler:Tom Raney | penciler:Harvey Tolibao | writer:Chris Yost, | X-Men: Second Coming, | onsaleDate:2010-06-09T00:00:00-0400 | focDate:2010-05-20T00:00:00-0400 | unlimitedDate:2011-03-09T00:00:00-0500 | digitalPurchaseDate:2012-09-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,6

