15721,Ultimate X-Men (2000) #3,3,98927,3,"The X-Men take the fight to Magneto and the Brotherhood, but not without a casualty of war.", | Beast (Ultimate) | Blob (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Quicksilver (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | letterer:Wes Abbot | letterer:Richard Starkings | editor:Pete Franco | editor:Mark Powers | colorist:Richard Isanove | colorist:Avalon Studio | penciller (cover):Adam Kubert | writer:Mark Millar | inker:Art Thibert,, | onsaleDate:2001-04-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-07-07T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,2

