17551,Avengers (1998) #65,65,58449,15,"Red mist falls upon the land, and hundreds fall dead. The Red Zone crisis has begun, and it's like nothing the Avengers have ever faced before!", | Avengers | Captain America | Captain Marvel (Carol Danvers) | Scarlet Witch | She-Hulk (Jennifer Walters) | Vision | Wasp, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | penciler:Olivier Coipel | penciler:J. G. Jones | writer:Geoff Johns | inker:Andy Lanning | colorist:Chris Sotomayor,, | onsaleDate:2003-05-01T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2010-01-19T00:00:00-0500 | digitalPurchaseDate:2010-04-13T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,3

