38563,Emma (2011) #2,2,2869,292,"Emma Woodhouse has resolved to play town matchmaker and will stop at nothing until she succeeds! Will she be able to find Harriet the perfect mate, or has Emma underestimated the ways of the heart?  Award-winning author Nancy Butler(Marvel's Pride and Prejudice)  and acclaimed artist Janet Lee (Return of the Dapper Men) tell the tale of Jane Austen's most beloved heroine. ",, | writer:Nancy Butler | penciller (cover):Janet Lee,, | onsaleDate:2011-04-06T00:00:00-0400 | focDate:2011-03-22T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2012-05-01T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99,2011,4
 
