23522,X-Men: Search for Cyclops (2000) #4,4,46855,29,, | Apocalypse | Cable | Cyclops | Jean Grey | X-Men, | letterer:HiFi Colour | letterer:Jon Babcock | colorist:J. C. | editor:Pete Franco | editor:Mark Powers | inker:Scott Hanna | writer:Joseph Harris | penciler:Tom Raney,, | onsaleDate:2001-03-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-02-17T00:00:00-0500 | digitalPurchaseDate:2014-03-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2001,11

