30310,Amazing Spider-Man (1999) #635,635,56146,21,"GRIM HUNT PART 2 A host of Spider-powered characters find themselves prey to the Kraven Family! Guest starring Kaine, Spider-Woman, Araà±a and Madame Web. ", | Arachne | Fantastic Four | Kraven the Hunter | Scarlet Spider (Kaine) | Spider-Girl (Anya Corazon) | Spider-Man, | letterer:Joe Caramagna | colorist:Fabio D'Auria | colorist:Matt Hollingsworth | penciller (cover):Gabriele Dell'Otto | writer:J. M. DeMatteis | writer:Joe Kelly | penciller:Max Fiumara | penciller:Stefano Gaudiano | penciler:Michael Lark | editor:Stephen Wacker,, | onsaleDate:2010-06-23T00:00:00-0400 | focDate:2010-06-03T00:00:00-0400 | unlimitedDate:2011-04-18T00:00:00-0400 | digitalPurchaseDate:2011-05-24T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,6

