24757,Daredevil (1998) #500,500,73409,18,"This is it! The 500th issue of DAREDEVIL! What is the Kingpin's true plan? What do he and Lady Bullseye have in common? What will Matt Murdock do to make things right again? And just how will Ed Brubaker and Michael Lark leave this story for the next creative team to pick it up? Don't miss the twists and surprises that will have everybody talking! An all-star anniversary issue featuring new stories by Ann Nocenti, David Aja, and others! New and Reprint/Rated T  ...$4.99", | Daredevil, | inker:David Aja | inker:Stefano Gaudiano | inker:Klaus Janson | inker:John Romita JR. | writer:Ed Brubaker | writer:Ann Nocenti | colorist:June Chung | colorist:Marko Djurdjevic | colorist:Matt Hollingsworth | colorist:Alex Maleev | colorist:Justin Ponsor | other:Geoff Darrow | other:Chris Eliopoulos | other:Jon Ennis | other:David Mack | penciller:Michael Lark | penciller:Chris Samnee | penciller:Patrick Zircher,, | onsaleDate:2009-08-19T00:00:00-0400 | focDate:2009-07-30T00:00:00-0400 | unlimitedDate:2011-02-07T00:00:00-0500 | digitalPurchaseDate:2012-10-30T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:1.99 ,2009,8

