27231,Wolverine Weapon X (2009) #8,8,33470,59,"INSANE IN THE BRAIN PART 3 In the deepest darkest dungeons of the Dunwich Sanatorium, the true nature of this maddest of all madhouses is finally revealed, but will the answer come too late for Wolverine to salvage what's left of his sanity? ", | Iron Man | Wolverine, | writer:Jason Aaron | colorist:Nathan Fairbairn | penciller:Adam Kubert | penciller:Yanick Paquette | other:MICHEL Lacombe | letterer:Cory Petit,, | onsaleDate:2009-12-23T00:00:00-0500 | focDate:2009-12-03T00:00:00-0500 | unlimitedDate:2011-02-24T00:00:00-0500 | digitalPurchaseDate:2011-05-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,12

