3503,Captain America (2004) #15,15,43334,38,"Six months ago, Crossbones kidnapped the Red Skull's daughter from a government reeducation facility, and disappeared into the night. Now learn where they have been all this time, and what his plans are for this spawn of infinite evil?", | Captain America | Crossbones | Red Skull | Sin, | writer:Ed Brubaker | colorist:Frank D'Armata | penciller (cover):Steve Epting | letterer:Randy Gentile,, | onsaleDate:2006-02-22T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2008-12-30T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,2

