301,Human Torch (2003) #10,10,14912,117,"""A PLAGUE OF LOCUSTS"" Concludes! As the final secrets of the radical Locust Project are revealed, Johnny must save hundreds of innocent lives ... AND find a way to undo the changes caused by the insidious project! 32 PGS./MARVEL PSR...$2.99", | Human Torch, | writer:Karl Kesel | penciller (cover):Scott Kolins | inker:Joe Seung | penciller:Skottie Young,, | onsaleDate:2004-02-25T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2014-07-29T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2004,2

