23792,Guardians of the Galaxy (2008) #11,11,27411,58,"Drax and Quasar journey beyond the veil of life in a desperate quest to find Moondragon. But what is waiting for them on the other side, and will it ever let them return? ", | Guardians of the Galaxy, | writer:Dan Abnett | writer:Andy Lanning | letterer:Joe Caramagna | penciller:Wes Craig | penciller:David Yardin | other:Chris Eliopoulos | colorist:Impacto - Bruno Hang | colorist:Wil Quintana, | War of Kings, | onsaleDate:2009-03-11T00:00:00-0400 | focDate:2009-02-19T00:00:00-0500 | unlimitedDate:2009-07-08T00:00:00-0400 | digitalPurchaseDate:2011-09-13T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,3

