15563,Fantastic Four (1998) #42,42,53060,16,, | Annihilus | Fantastic Four | Hank Pym | Human Torch | Invisible Woman | Namorita | She-Hulk (Jennifer Walters), | editor:Tom Brevoort | editor:Bobbie Chase | editor:Andrew Lis | colorist:Liquid Graphics | inker:Wade von Grawbadger | inker:Jesus Merino | penciller:Stuart Immonen | letterer:Jason Levine | letterer:Richard Starkings | writer:Jeph Loeb | writer:Rafael Marin | penciller (cover):Carlos Pacheco,, | onsaleDate:2001-06-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-08-26T00:00:00-0400, | printPrice:0 ,2001,4

