36950,Captain America Corps (2010) #3,3,11394,181,"Why are ""The Captains"" considered traitors? What caused the end of Marvel's heroes? That's what Captain America, the U.S. Agent, American Dream, Commander A, and the original Cap must learn if they are to save America, the world, and reality itself.  ", | Captain America | U.S. Agent, | Penciller:Philippe Briones | penciller (cover):Phil Jimenez | Writer:Roger Stern,, | onsaleDate:2011-08-17T00:00:00-0400 | focDate:2011-08-03T00:00:00-0400 | unlimitedDate:2012-05-11T00:00:00-0400 | digitalPurchaseDate:2011-09-21T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99,2011,8
 
