21020,The Order (2007) #10,10,17297,109,"One way or the other, THE ORDER ends here! Shell-shocked, shattered, and--worst of all-depowered, the men and women that were once the Order stand face-to-face with their ultimate nemesis. They might be broken--but can The Order be beaten? ", | The Order, | writer:Matt Fraction | penciller (cover):Barry Kitson | letterer:Dave Lanphear | inker:Mark Morales | colorist:Chris Sotomayor,, | onsaleDate:2008-04-30T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-10T00:00:00-0400 | digitalPurchaseDate:2011-09-13T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,4

