17237,Ms. Marvel (2006) #21,21,26474,90,"This is it - one of the biggest mysteries of Ms. Marvel's life is revealed. The march to Ms. Marvel's record-breaking issue #25 begins here as Brian Reed (NEW AVENGERS: ILLUMINATI) and Aaron Lopresti (INCREDIBLE HULK) take Carol Danvers to Monster Island where the very fate of the planet Rated T+ ...$2.99,2007,11
<br>", | Captain Marvel (Carol Danvers), | penciller (cover):Greg Horn | penciller:Aaron Lopresti | writer:Brian Reed | inker:Matt Ryan | letterer:Dave Sharpe | colorist:Chris Sotomayor,, | onsaleDate:2007-11-07T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-10-28T00:00:00-0400 | digitalPurchaseDate:2012-01-17T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
