16271,Exiles (2001) #3,3,54874,25,, | Exiles, | colorist:Transparency Digital | penciler:Martin Edmond | penciler:Mike McKone | letterer:Todd Klein | letterer:Paul Tutrone | editor:Mike Marts | editor:Mike Raicht | writer:Dan Raspler and Peter Tomasi | writer:Judd Winick,, | onsaleDate:2001-10-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-09-06T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,8

