29722,New Mutants Forever (2010) #5,5,9878,185,"It comes to this-the final showdown for the fate of Nova Roma...and that of the New Mutants themselves!  The ultimate threat is revealed, and still the team stands divided. Will the New Mutants be willing to take down their own friends to do what's right?  And can the team survive what must be done? Legendary X-scribe Chris Claremont and stellar art team Al Rio and Bob McLeod conclude their continuation of Claremont's epic run in the only way they know how...spectacularly! 32 PGS./Rated A ...$3.99",, | penciller:Al Rio,, | onsaleDate:2010-12-15T00:00:00-0500 | focDate:2010-11-20T00:00:00-0500 | unlimitedDate:2012-08-17T14:36:48-0400, | printPrice:3.99 ,2010,12

