14317,X-Men (1991) #3,3,42966,28,, | Archangel | Banshee | Beast | Colossus | Cyclops | Forge | Gambit | Iceman | Psylocke | Rogue | Storm | Wolverine | X-Men, | writer:Chris Claremont | editor:Suzanne Gaffney | editor:Bob Harras | penciller (cover):Jim Lee | letterer:Tom Orzechowski | colorist:Joe Rosas | inker:Scott Williams,, | onsaleDate:1991-12-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-11-30T00:00:00-0500, | printPrice:1 | digitalPurchasePrice:1.99 ,2001,1

