15577,Fantastic Four (1998) #55,55,46742,25,,,,, | onsaleDate:2002-07-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-07-15T00:00:00-0400, | printPrice:0 ,2002,5

