29803,Marvel Boy: The Uranian (2010) #1,1,14258,125,"A young man has travelled billions of miles through space in a rocket to help our world. But is Earth of the 1950's ready for a new super hero? Before he became the dark figure the Agents of Atlas call The Uranian, Bob Grayson raced through the skies as Marvel Boy!  From the critically acclaimed writer of AGENTS OF ATLAS and FALL OF THE HULKS: ALPHA comes this all-new look back at one of Marvel's first heroes! 48 PGS./Rated T  ...$3.99",, | colorist:Marko Djurdjevic | writer:Jeff Parker | penciller:Felix Ruiz,, | onsaleDate:2010-01-06T00:00:00-0500 | focDate:2009-12-10T00:00:00-0500 | unlimitedDate:2011-03-17T00:00:00-0400, | printPrice:3.99 ,2010,1

