14104,Wolverine (1988) #160,160,74789,4,, | Blok | Iron Man | Mr. X | Wolverine, | letterer:Jose Albelo | letterer:Richard Starkings | letterer:Saida Temofonte | penciller:Sean Chen | colorist:Hi Fi Design | colorist:Jose Villarrubia | inker:Mick Gray | inker:Norm Rapmund | editor:Mike Marts | editor:Mike Raicht | writer:Frank Tieri | penciller (cover):J.H. Williams,, | onsaleDate:2001-03-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-07-07T00:00:00-0400, | printPrice:0 ,2001,1

