4422,Ultimate X-Men (2000) #72,72,70584,30,"""MAGICAL"" PART 1(OF 3),2006,7
<br>He's a media darling, a vital part of the X-Men dynamic and the newest member of the team. His name-The Magician! Watch him live up to his name in ways you could never conceive. There is more-much, much more about this new mutant than any suspect. Plus-the fallout from the Shi'ar's test on Jean Grey has drastically unanticipated consequences.
<br>32 PGS./Rated T+ ...$2.99
<br>", | X-Men (Ultimate), | letterer:Randy Gentile | inker:Scott Hanna | writer:Robert Kirkman | colorist:Justin Ponsor | penciller (cover):Tom Raney,, | onsaleDate:2006-07-19T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-04-14T00:00:00-0400 | digitalPurchaseDate:2011-08-09T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
