4372,Ultimate Spider-Man (2000) #1,1,6135,182,"High school, puberty, first dances - there are many pitfalls to being young. Compound these with intense personal tragedy and super-powers, and you can start to visualize the world of Peter Parker, a.k.a. Spider-Man! Witness the rebirth of a legend as Peter learns that with great power, there must also come great responsibility! Read the book that Entertainment Weekly calls ""One of the most emotionally resonant depictions of teendom in comics since Spider-Man's debut.""", | Spider-Man (Ultimate), | penciller:Mark Bagley | writer:Brian Michael Bendis,, | onsaleDate:2000-10-09T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-07-29T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,1

