3348,New Avengers (2004) #15,15,2385,263,The time has come for the New Avengers to go public. Who will stand and declare themselves a New Avenger? And some old friends come back to the fold. All this and the New Avengers face their toughest opponent yet...J. Jonah Jameson! , | Avengers | Captain America | Captain Marvel (Carol Danvers) | Edwin Jarvis | Iron Man | J. Jonah Jameson | Jessica Jones | Kat Farrell | Klaw | Luke Cage | Mary Jane Watson | Robbie Robertson | Sentry (Robert Reynolds) | Spider-Man | Spider-Woman (Jessica Drew) | Wolverine, | writer:Brian Michael Bendis | penciller (cover):Frank Cho | colorist:Jason Keith | letterer:Richard Starkings,, | onsaleDate:2006-01-25T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400 | digitalPurchaseDate:2011-04-19T00:00:00-0400, | printPrice:2.5 | digitalPurchasePrice:1.99 ,2006,2

