15561,Fantastic Four (1998) #40,40,51789,14,, | Annihilus | Blastaar | Fantastic Four | Human Torch | Invisible Woman, | colorist:Liquid | colorist:Liquid Graphics | editor:Tom Brevoort | editor:Bobbie Chase | editor:Andrew Lis | letterer:Albert Deschesne | letterer:Richard Starkings | writer:Jeph Loeb | writer:Rafael Marin | inker:Jesus Merino | penciller (cover):Carlos Pacheco,, | onsaleDate:2001-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-07-01T00:00:00-0400, | printPrice:0 ,2001,2

