15938,New Avengers (2004) #32,32,122947,6,"The New Avengers have found a huge clue to the threat that has faced them since the day they banded together. And now just the knowledge of that threat is tearing them apart. What secret could be so damning that it could do to the New Avengers what the Civil War could not??,2007,7
<br>32 PGS./Rated A ...$2.99 
<br>",, | letterer:Comicraft | writer:Brian Michael Bendis | colorist:Dave McCaig | penciller (cover):Leinil Francis Yu,, | onsaleDate:2007-07-11T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-03-21T00:00:00-0400 | digitalPurchaseDate:2011-08-23T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
