5967,Wolverine (2003) #51,51,97163,6,"""EVOLUTION,"" PART 2 It's time for round two between Wolverine and Sabretooth -- at thirty thousand feet.  As Logan and Creed continue to up the ante on their latest death match, a third party lurks outside the ring.  ", | Iron Man | Sabretooth | Wolverine, | penciller (cover):Simone Bianchi | writer:Jeph Loeb | colorist:Paul Mounts | letterer:Richard Starkings,, | onsaleDate:2007-02-28T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-01-29T00:00:00-0500 | digitalPurchaseDate:2010-07-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99,2007,2
 
