36946,Tron: Original Movie Adaptation (2010) #2,2,6091,249,"The race is on for Flynn and Tron to reach the central computer and take down the Master Control Program... but with Sark on their tail and every program under the MCP's command after them, will they survive the journey? Adapted by comics icon Peter David and drawn by breakout artist Mirco Pierfederici, there's no better way to get downloaded into the TRON universe! 40 PGS./Rated A ...$3.99 © 2010 Disney Enterprises Inc. All rights reserved",, | writer:Peter David | penciler:Greg Land | penciller:Mirco Pierfederici,, | onsaleDate:2010-12-15T00:00:00-0500 | focDate:2010-11-20T00:00:00-0500, | printPrice:3.99 ,2010,12

