39020,Marvel Zombies Supreme (2010) #3,3,16473,108,"Marvel's original lucky Jack has pulled himself together, just in time to face the highest stakes he's ever encountered! The zeta-animated corpses of the cloned Squadron Supreme have eaten their fill at the Project Pegasus buffet and they want out. But if they break loose, civilization will collapse like a house of cards! It's up to Jack of Hearts to roll the hard six...",, | penciller:Fernando Blanco | penciller (cover):Michael Komarck | writer:Frank Marafino,, | onsaleDate:2011-04-06T00:00:00-0400 | focDate:2011-03-23T00:00:00-0400 | unlimitedDate:2012-07-12T00:00:00-0400 | digitalPurchaseDate:2012-11-27T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,4

