800,Exiles (2001) #52,52,36243,66,"""LIVING PLANET"" PART 1 (OF 2) The Exiles must stop the Avengers and Doctor Doom before they destroy the Earth! And did someone say Ego, The Living Planet? You bet they did!", | Exiles, | writer:Tony Bedard | penciller:James Calafiore | colorist:Jung Choi | inker:Mark McKenna | penciller (cover):Mizuki Sakakibara | letterer:Dave Sharpe,, | onsaleDate:2004-09-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400, | printPrice:2.99 ,2004,9

