28451,Web of Spider-Man (2009) #2,2,32078,60,"As the first wave of the Gauntlet jolts Spidey's life in the form of Electro, we'll take a look back at how Max Dillon became the voltage virtuoso known as Electro as Fred Van Lente and Barry Kitson bring you his side of the origin story!  Over in Spider-Girl, May-Day continues her war with the Jersey Devil, while her clone April comes face to face with the remaining members of the cult of the Goblin!  Finally, what's a day in the life like for Mayor J. Jonah Jameson? Tom Peyer has the answers - so come for a swing on the web this November! Rated A ...$3.99", | Spider-Man, | inker:Sal Buscema | inker:Barry Kitson | letterer:Joe Caramagna | letterer:Jared Fletcher | letterer:Dave Sharpe | colorist:Jeromy Cox | colorist:Impacto - Bruno Hang | colorist:Jelena Kevic Djurdjevic | writer:Tom DeFalco | writer:Tom Peyer | writer:Fred Van Lente | penciller:Ron Frenz | penciller:Javier Rodriguez,, | onsaleDate:2009-11-25T00:00:00-0500 | focDate:2009-11-05T00:00:00-0500 | unlimitedDate:2015-05-28T11:07:20-0400, | printPrice:3.99 ,2009,11

