14936,New X-Men (2001) #117,117,136919,1,"Beast has got a busy day ahead of him. With a hot date planned for the evening and a training session with the mutant Beak during the day, what could go wrong?  ", | Beak | Beast | Cyclops | Emma Frost | Gladiator (Kallark) | Lilandra | Professor X | Smasher (Vril Rokk) | Wolverine | X-Men, | letterer:Comicraft | letterer:Saida Temofonte | colorist:Hi Fi Design | writer:Grant Morrison | editor:Mark Powers | penciller (cover):Frank Quitely | inker:Prentiss Rollins | inker:Tim Townsend | penciller:Ethan Van Sciver,, | onsaleDate:2001-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-08-10T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,8

