29754,Black Widow (2010) #7,7,16653,114,"Nick Crane has been kidnapped by his father's murderer, a woman calling herself Black Widow. And just as he begins to unravel the mystery of the murder, a group of highly trained, heavily armed super assassins make a surprise attack on Widow!  ", | Black Widow | Crimson Dynamo, | colorist:Jim Charalampidis | inker:Travel Foreman | inker:Lorenzo Ruggiero | penciller:Manuel Garcia | editor:Ralph Macchio | letterer:Nate Piekos | writer:Duane Swierczynski,, | onsaleDate:2010-10-27T00:00:00-0400 | focDate:2010-10-07T00:00:00-0400 | unlimitedDate:2011-10-21T00:00:00-0400 | digitalPurchaseDate:2011-02-16T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99,2010,10
 
