18473,Ultimate X-Men (2000) #76,76,69049,31,CABLE PART 2 Can the X-Men defeat the mysterious man who has invaded the mansion? And what does this grey-haired menace have to do with Logan? Guest-starring Ultimate Bishop!, | X-Men (Ultimate),,, | onsaleDate:2006-11-08T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-12-18T00:00:00-0500 | digitalPurchaseDate:2011-09-13T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2006,11

