12845,Captain America (2002) #6,6,67236,16,, | Archangel | Captain America | Juggernaut | Nightcrawler | Stacy X, | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Stuart Moore | editor:Joe Quesada | letterer:Wes Abbot | letterer:Richard Starkings | letterer:Paul Tutrone | penciller:Kia Asamiya | writer:Chuck Austen | writer:Stan Lee | writer:John Ney Rieber | penciller (cover):John Cassaday | colorist:J.d. Smith | colorist:Dave Stewart,, | onsaleDate:2002-12-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2014-02-11T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

