29285,Lockjaw and the Pet Avengers Unleashed (2010) #4,4,6166,243,The Pet Avengers have found all of the Infinity Gems! What will they do with the greatest power in the universe?,, | writer:Chris Eliopoulos | penciller:Ig Guara,, | onsaleDate:2010-06-16T00:00:00-0400 | focDate:2010-05-27T00:00:00-0400 | unlimitedDate:2011-02-04T00:00:00-0500, | printPrice:2.99 ,2010,6

