16038,Fantastic Four (1998) #515,515,48452,28,, | Fantastic Four,,, | onsaleDate:2004-07-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2004,7

