40040,House of M MGC (2011) #1,1,4551,248,House of M #1 for only $1.00,, | writer:Brian Michael Bendis | penciller:Olivier Coipel | penciller (cover):Esad Ribic,, | onsaleDate:2011-04-13T00:00:00-0400 | focDate:2011-03-21T00:00:00-0400, | printPrice:1 ,2011,4

