17527,Avengers (1998) #43,43,69128,12,, | Avengers | Black Widow | Captain America | Captain Marvel (Carol Danvers) | Firebird | Hank Pym | Kang | Quicksilver | Scarlet Witch | She-Hulk (Jennifer Walters) | Stingray (Walter Newell) | Thor | Triathlon | Vision | Wasp, | letterer:Comicraft | letterer:Albert Deschesne | letterer:Richard Starkings | editor:Tom Brevoort | writer:Kurt Busiek | penciler:Alan Davis | inker:Mark Farmer | colorist:Tom Smith,, | onsaleDate:2001-08-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-08-04T00:00:00-0400 | digitalPurchaseDate:2013-03-12T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,6

