20865,Mighty Avengers (2007) #10,10,82125,11,Iron Man and the Sentry are stuck in the past with none other than Doctor Doom. Can Tony Stark trust Victor Von Doom to help get them back to the present before the Sentry has a complete meltdown?  Guest starring the Fantastic Four's Thing!, | Ares | Avengers | Captain Marvel (Carol Danvers) | Doctor Doom | Iron Man | Sentry (Robert Reynolds) | Spider-Woman (Jessica Drew) | Thing | Thor | Wasp | Wonder Man, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis | letterer:Dave Lanphear | inker:Danny K. Miki | colorist:Justin Ponsor,, | onsaleDate:2008-03-12T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-01-19T00:00:00-0500 | digitalPurchaseDate:2010-07-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,3

