567,Thor (1998) #83,83,36520,55,"AVENGERS DISASSEMBLED TIE-IN! ""RAGNAROK"" PART 3 (OF 6) Beset on all sides by treacherous foes from his past, the God of Thunder leads the tattered remnants of the forces of Asgard on a desperate quest, as the Realm Eternal burns...", | Thor, | penciller (cover):Steve Epting | writer:Mike Avon Oeming | colorist:Laura Villari | penciller:Andrea Di Vito, | Avengers Disassembled, | onsaleDate:2004-08-04T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-01-08T00:00:00-0500, | printPrice:2.99 ,2004,8

