2361,Fantastic Four: House of M (2005) #2,2,61538,30,"HOUSE OF M Tie-In  ,2005,8
<br>Victor Von Doom has everything he could possibly want...love, power, and the position formerly occupied by his dead rival, Reed Richards. But would he be willing to throw all these things away just for a chance at the only thing he really wants-the throne of the House of M?
<br>32 PGS./T+ SUGGESTED FOR TEENS AND UP ...$2.99
<br>", | Fantastic Four, | penciller (cover):Scot Eaton | inker:Don Hillsman | writer:John Layman | letterer:Cory Petit | colorist:Dean White, | House of M, | onsaleDate:2005-08-03T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2013-02-12T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
