13457,X-23: Target X (2006) #6,6,41546,64,"The Facility has taken everything from X-23... her mother, her new family, every chance for a normal life... but now, X-23 is going to make it all stop. She's going back to the beginning, to the man whose DNA led her down this path, the man she blames for it all... Wolverine.", | X-Men, | penciller (cover):Michael Choi | writer:Craig Kyle | writer:Chris Yost | colorist:Sonia Oback | letterer:Troy Peteri,, | onsaleDate:2007-05-30T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-01-20T00:00:00-0500 | digitalPurchaseDate:2010-01-21T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2007,5

