12600,Black Panther (1998) #32,32,21636,78,, | Black Panther, | letterer:Sharpe | letterer:Paul Tutrone | colorist:Vlm | inker:Bob Almond | editor:Tom Brevoort | editor:Joe Quesada | editor:Marc Sumerak | writer:Christopher Priest | penciller (cover):Sal Velluto,, | onsaleDate:2001-07-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400, | printPrice:2.5 ,2001,5

