30406,Enders Shadow: Command School (2009) #5,5,6282,203,,, | other:Jake Black | other:Chris Eliopoulos | colorist:Giulia Brusco | colorist:Timothy Green | writer:Mike Carey | inker:Sebastian Fiumara | letterer:Cory Petit,, | onsaleDate:2010-02-17T00:00:00-0500 | focDate:2010-01-28T00:00:00-0500, | printPrice:3.99 25089,Enders Shadow: Command School (2009) #5,5,6282,203,"Bean and his companions are now reunited with Ender, and under his command they face what they're told is their graduation exercise.  The assignment: defeat the Formics in a range of simulated attacks which will stretch them to their limits. But Bean knows they've been lied to.  He also knows that if Ender fails, it will fall to him to do the unthinkable. The companion series to Orson Scott Card's award-winning classic concludes here! Parental Advisory ...$3.99",, | other:Jake Black | colorist:Giulia Brusco | colorist:Timothy Green | writer:Orson Scott Card | writer:Mike Carey | inker:Sebastian Fiumara | letterer:Cory Petit,, | onsaleDate:2010-02-10T00:00:00-0500 | focDate:2010-01-21T00:00:00-0500, | printPrice:3.99 ,2010,2

