24827,Immortal Weapons (2009) #4,4,15924,129,"Tiger's Beautiful Daughter - her beauty is legendary; her kung fu, unmatched. Now learn how one of the most gorgeous women in the world also became one of its deadliest fighters! In a distant dimension, undefeatable men fight wars to protect their beautiful, well-groomed wives, sisters and daughters. But when the men prove not so undefeatable after all, who will stand and fight for her home...and change a world in the process? Rated T  ...$3.99",, | colorist:David Aja | penciller:Khari Evans | inker:Victor Olazaba | letterer:Nate Piekos | writer:Duane Swierczynski,, | onsaleDate:2009-11-04T00:00:00-0500 | focDate:2009-10-15T00:00:00-0400 | unlimitedDate:2010-11-18T00:00:00-0500 | digitalPurchaseDate:2010-12-28T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,11

