27508,X-Men Noir: Mark of Cain (2009) #1,1,16043,130,"""In the dark and steamy jungles of Madripoor, the flashing claws of Logan, the blazing bullets of Cyclops, and the dashing fists of the Angel met with wave after wave of beserk headhunters, all willing to protect the secrets of the Temple-Tomb of Cyttorak with their lives! The ancient treasure map of mercenary Cain Marko, with its siren-song of the priceless gigantic ruby of the fabled god-king, had lured them only into the icy claws of Death!"" Parental Advisory ...$3.99", | X-Men, | colorist:Dennis Calero | writer:Fred Van Lente,, | onsaleDate:2009-12-09T00:00:00-0500 | focDate:2009-11-12T00:00:00-0500 | unlimitedDate:2011-03-16T00:00:00-0400 | digitalPurchaseDate:2012-10-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,12

