28227,Amazing Spider-Man (1999) #622,622,53929,22,"As the Gauntlet rages on around him, the spotlight is on Peter Parker's original archenemy-turned-best friend, Flash Thompson. Plus, Morbius The Living Vampire throws down with Spidey!", | Betty Brant | Black Cat | Lizard | Morbius | Spider-Man | Venom (Flash Thompson), | penciller (cover):Simone Bianchi | penciller (cover):Simone Peruzzi | penciller:Joe Quinones | penciller:Luke Ross | writer:Fred Van Lente | writer:Greg Weisman,, | onsaleDate:2010-02-24T00:00:00-0500 | focDate:2010-02-04T00:00:00-0500 | unlimitedDate:2010-10-01T00:00:00-0400 | digitalPurchaseDate:2011-04-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,2

