16063,Marvel Knights (2000) #3,3,33866,56,Punisher one-on-one with Ulik the Troll! Can Daredevil accomplish his mission in time to save Franks Castle or will be a casualtly of the Marvel Knights first mission?, | Black Widow | Cloak | Dagger | Daredevil | Punisher | Ulik, | letterer:Comicraft | letterer:Richard Starkings | penciler:Eduardo Barreto | editor:Nanci Dakesian | editor:Joe Quesada | writer:Chuck Dixon | inker:Klaus Janson | inker:Danny K. Miki | colorist:Dave Kemp | colorist:Avalon Studio,, | onsaleDate:2000-09-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-06-08T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,12

