16128,Thor (2007) #2,2,16126,118,"A freak thunderstorm hit the wide open spaces of Oklahoma...the same day a young doctor named Donald Blake drove into town! Now the friendly residents of this cozy burg are just as puzzled by the walking stick-carrying young man as they are by the storm clouds gathering on the horizon. Little do they know an honest-to-goodness god of Asgard walks among them, searching for his own home in the heart of theirs...and he's got big plans for their dusty little town!  But what connection does Asgardâ€""and Norse mythology have to the wide-open plains of Oklahoma?", | Thor, | penciller (cover):Olivier Coipel | colorist:Laura Martin | inker:Mark Morales,, | onsaleDate:2007-08-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-03-26T00:00:00-0400 | digitalPurchaseDate:2010-05-06T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,10

