770,Incredible Hulk (1999) #76,76,42499,41,"""SHATTERED"" The second of two double-sized issues - the secret behind the plot that made the Hulk a fugitive, and the big plans for big green!  ", | Hulk, | penciller:Doug Braithwaite | writer:Bruce Jones | inker:Bill Reinhold | colorist:Raul Trevino,, | onsaleDate:2004-08-25T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:3.5 ,2004,8

