24245,Dark Reign: Fantastic Four (2009) #3,3,26536,74,"Forced to fight their way through time, Sue, Ben and Johnny have to defend the Holy Land in the Crusades, Conquer the Wild West and beat back the Nazis while Franklin and Val are busy back in the Baxter Building preparing for the arrival of Norman Osborn.,2009,5
<br>All that, and the return of the Illuminati!
<br>Rated A ...$2.99
<br>", | Fantastic Four, | penciller:Sean Chen | other:Chris Eliopoulos | inker:Pasqual Ferry | inker:Lorenzo Ruggiero | writer:Jonathan Hickman | colorist:Dave McCaig | colorist:John Rauch | letterer:Rus Wooton, | Dark Reign, | onsaleDate:2009-05-20T00:00:00-0400 | focDate:2009-04-30T00:00:00-0400 | unlimitedDate:2010-10-15T00:00:00-0400 | digitalPurchaseDate:2013-10-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
