3482,Daredevil (1998) #82,82,53038,29," For the past few years, Matt Murdock's life has been teetering on the edge of destruction. Now, pushed beyond the limit, Matt finds himself behind the eight ball with no clear way out, the people he calls friends slowly deserting him, and Hell's Kitchen slowly slipping out of control. The question is, when his back is against the wall, just how far will Daredevil go to get back what is his?", | Daredevil, | writer:Ed Brubaker | colorist:Frank D'Armata | penciller:Michael Lark | letterer:Cory Petit,, | onsaleDate:2006-02-15T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-07-20T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:3.5 | digitalPurchasePrice:1.99 ,2006,2

