26871,Ultimate Comics X (2010) #1,1,59159,16,"Who-or what-is Ultimate X? The answers and even more secrets arrive in the all new ULTIMATE X ongoing bi-monthly series from the superstar dream team of JEPH LOEB and ART ADAMS. Wolverine is dead. Captain America is a fugitive. The Fantastic Four disbanded. Lives have been destroyed and nothing can ever be the same-is there any hope left?  It all begins with a search for a brand new character whose identity will leave jaws on the floor and change the Ultimate Universe forever.  Rated T  ...$3.99", | X-Men (Ultimate), | letterer:Comicraft | penciller:Art Adams | writer:Jeph Loeb | colorist:Peter Steigerweld,, | onsaleDate:2010-02-03T00:00:00-0500 | focDate:2010-01-14T00:00:00-0500 | unlimitedDate:2011-09-07T00:00:00-0400 | digitalPurchaseDate:2011-09-07T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,2

